tcs_customer_id;bad;sample_type
35999;;test
36000;;test
36001;0;train
36002;0;train
36003;;test
36004;0;train
36005;0;train
36006;0;train
36007;1;train
36008;0;train
36009;0;train
36010;;test
36011;0;train
36012;0;train
36013;0;train
36014;0;train
36015;0;train
36016;0;train
36017;0;train
36018;0;train
36019;0;train
36020;0;train
36021;0;train
36022;;test
36023;;test
36024;0;train
36025;0;train
36026;0;train
36027;;test
36028;0;train
36029;0;train
36030;0;train
36031;;test
36032;0;train
36033;;test
36034;0;train
36035;1;train
36036;;test
36037;0;train
36038;0;train
36039;0;train
36040;;test
36041;;test
36042;0;train
36043;0;train
36044;0;train
36045;0;train
36046;;test
36047;0;train
36048;;test
36049;1;train
36050;;test
36051;0;train
36052;0;train
36053;0;train
36054;;test
36055;0;train
36056;;test
36057;0;train
36058;0;train
36059;0;train
36060;;test
36061;;test
36062;0;train
36063;0;train
36064;0;train
36065;;test
36066;0;train
36067;0;train
36068;0;train
36069;0;train
36070;0;train
36071;0;train
36072;;test
36073;1;train
36074;0;train
36075;0;train
36076;;test
36077;0;train
36078;;test
36079;;test
36080;0;train
36081;0;train
36082;0;train
36083;0;train
36084;0;train
36085;0;train
36086;0;train
36087;0;train
36088;0;train
36089;;test
36090;;test
36091;0;train
36092;0;train
36093;0;train
36094;;test
36095;0;train
36096;0;train
36097;;test
36098;0;train
36099;0;train
36100;;test
36101;0;train
36102;0;train
36103;0;train
36104;0;train
36105;;test
36106;0;train
36107;;test
36108;0;train
36109;;test
36110;0;train
36111;;test
36112;0;train
36113;;test
36114;0;train
36115;0;train
36116;0;train
36117;1;train
36118;0;train
36119;1;train
36120;0;train
36121;0;train
36122;0;train
36123;;test
36124;0;train
36125;0;train
36126;;test
36127;0;train
36128;;test
36129;0;train
36130;;test
36131;0;train
36132;;test
36133;;test
36134;;test
36135;0;train
36136;0;train
36137;;test
36138;0;train
36139;1;train
36140;;test
36141;1;train
36142;0;train
36143;0;train
36144;0;train
36145;;test
36146;;test
36147;0;train
36148;1;train
36149;;test
36150;0;train
36151;1;train
36152;;test
36153;0;train
36154;0;train
36155;0;train
36156;0;train
36157;0;train
36158;;test
36159;;test
36160;;test
36161;0;train
36162;;test
36163;;test
36164;;test
36165;0;train
36166;0;train
36167;0;train
36168;0;train
36169;1;train
36170;0;train
36171;;test
36172;;test
36173;;test
36174;;test
36175;;test
36176;;test
36177;1;train
36178;;test
36179;0;train
36180;;test
36181;1;train
36182;;test
36183;0;train
36184;0;train
36185;1;train
36186;0;train
36187;0;train
36188;0;train
36189;;test
36190;;test
36191;;test
36192;0;train
36193;0;train
36194;0;train
36195;0;train
36196;0;train
36197;0;train
36198;0;train
36199;0;train
36200;;test
36201;;test
36202;0;train
36203;0;train
36204;0;train
36205;0;train
36206;0;train
36207;0;train
36208;0;train
36209;0;train
36210;0;train
36211;0;train
36212;0;train
36213;;test
36214;1;train
36215;0;train
36216;;test
36217;0;train
36218;;test
36219;0;train
36220;;test
36221;0;train
36222;0;train
36223;0;train
36224;0;train
36225;1;train
36226;;test
36227;;test
36228;0;train
36229;;test
36230;0;train
36231;0;train
36232;1;train
36233;;test
36234;0;train
36235;0;train
36236;1;train
36237;;test
36238;0;train
36239;0;train
36240;0;train
36241;;test
36242;0;train
36243;0;train
36244;;test
36245;0;train
36246;0;train
36247;0;train
36248;;test
36249;0;train
36250;0;train
36251;1;train
36252;;test
36253;0;train
36254;;test
36255;0;train
36256;0;train
36257;0;train
36258;;test
36259;0;train
36260;;test
36261;;test
36262;0;train
36263;0;train
36264;0;train
36265;;test
36266;;test
36267;;test
36268;0;train
36269;0;train
36270;1;train
36271;0;train
36272;1;train
36273;0;train
36274;0;train
36275;;test
36276;;test
36277;0;train
36278;0;train
36279;0;train
36280;0;train
36281;0;train
36282;0;train
36283;;test
36284;;test
36285;0;train
36286;0;train
36287;0;train
36288;;test
36289;;test
36290;1;train
36291;0;train
36292;0;train
36293;;test
36294;;test
36295;;test
36296;;test
36297;;test
36298;;test
36299;0;train
36300;0;train
36301;0;train
36302;0;train
36303;0;train
36304;;test
36305;0;train
36306;0;train
36307;1;train
36308;0;train
36309;0;train
36310;0;train
36311;;test
36312;0;train
36313;0;train
36314;0;train
36315;1;train
36316;0;train
36317;;test
36318;0;train
36319;0;train
36320;1;train
36321;0;train
36322;0;train
36323;1;train
36324;0;train
36325;0;train
36326;0;train
36327;0;train
36328;;test
36329;0;train
36330;1;train
36331;0;train
36332;;test
36333;;test
36334;0;train
36335;0;train
36336;1;train
36337;0;train
36338;0;train
36339;0;train
36340;1;train
36341;;test
36342;1;train
36343;0;train
36344;0;train
36345;0;train
36346;0;train
36347;0;train
36348;;test
36349;0;train
36350;0;train
36351;;test
36352;0;train
36353;0;train
36354;0;train
36355;;test
36356;;test
36357;0;train
36358;0;train
36359;0;train
36360;;test
36361;1;train
36362;;test
36363;0;train
36364;;test
36365;;test
36366;0;train
36367;;test
36368;0;train
36369;0;train
36370;;test
36371;0;train
36372;;test
36373;;test
36374;0;train
36375;0;train
36376;0;train
36377;0;train
36378;;test
36379;;test
36380;0;train
36381;0;train
36382;0;train
36383;0;train
36384;0;train
36385;0;train
36386;1;train
36387;0;train
36388;;test
36389;0;train
36390;0;train
36391;1;train
36392;0;train
36393;0;train
36394;;test
36395;0;train
36396;0;train
36397;0;train
36398;;test
36399;0;train
36400;;test
36401;0;train
36402;0;train
36403;1;train
36404;0;train
36405;0;train
36406;0;train
36407;1;train
36408;0;train
36409;0;train
36410;0;train
36411;;test
36412;0;train
36413;0;train
36414;0;train
36415;0;train
36416;0;train
36417;0;train
36418;1;train
36419;0;train
36420;;test
36421;0;train
36422;;test
36423;;test
36424;0;train
36425;0;train
36426;;test
36427;;test
36428;0;train
36429;0;train
36430;;test
36431;1;train
36432;;test
36433;;test
36434;0;train
36435;0;train
36436;;test
36437;1;train
36438;0;train
36439;0;train
36440;1;train
36441;0;train
36442;0;train
36443;0;train
36444;0;train
36445;0;train
36446;;test
36447;0;train
36448;0;train
36449;;test
36450;;test
36451;;test
36452;;test
36453;;test
36454;0;train
36455;;test
36456;0;train
36457;0;train
36458;1;train
36459;0;train
36460;0;train
36461;0;train
36462;0;train
36463;0;train
36464;1;train
36465;0;train
36466;0;train
36467;0;train
36468;;test
36469;0;train
36470;1;train
36471;0;train
36472;;test
36473;0;train
36474;1;train
36475;0;train
36476;;test
36477;0;train
36478;0;train
36479;1;train
36480;;test
36481;;test
36482;0;train
36483;0;train
36484;;test
36485;0;train
36486;0;train
36487;;test
36488;0;train
36489;0;train
36490;0;train
36491;0;train
36492;0;train
36493;;test
36494;0;train
36495;0;train
36496;0;train
36497;1;train
36498;0;train
36499;;test
36500;;test
36501;0;train
36502;;test
36503;;test
36504;0;train
36505;0;train
36506;0;train
36507;0;train
36508;0;train
36509;0;train
36510;0;train
36511;;test
36512;0;train
36513;;test
36514;0;train
36515;;test
36516;;test
36517;;test
36518;;test
36519;0;train
36520;;test
36521;0;train
36522;;test
36523;0;train
36524;0;train
36525;1;train
36526;1;train
36527;0;train
36528;;test
36529;;test
36530;0;train
36531;0;train
36532;1;train
36533;0;train
36534;0;train
36535;1;train
36536;;test
36537;0;train
36538;0;train
36539;0;train
36540;1;train
36541;0;train
36542;;test
36543;0;train
36544;0;train
36545;0;train
36546;0;train
36547;0;train
36548;1;train
36549;0;train
36550;0;train
36551;;test
36552;;test
36553;0;train
36554;;test
36555;0;train
36556;0;train
36557;;test
36558;0;train
36559;;test
36560;0;train
36561;0;train
36562;;test
36563;0;train
36564;;test
36565;0;train
36566;1;train
36567;;test
36568;0;train
36569;0;train
36570;;test
36571;;test
36572;0;train
36573;0;train
36574;0;train
36575;0;train
36576;1;train
36577;0;train
36578;0;train
36579;;test
36580;0;train
36581;0;train
36582;0;train
36583;0;train
36584;0;train
36585;1;train
36586;0;train
36587;1;train
36588;0;train
36589;0;train
36590;0;train
36591;0;train
36592;;test
36593;;test
36594;0;train
36595;1;train
36596;;test
36597;1;train
36598;0;train
36599;;test
36600;0;train
36601;;test
36602;0;train
36603;;test
36604;;test
36605;0;train
36606;0;train
36607;0;train
36608;0;train
36609;0;train
36610;0;train
36611;0;train
36612;0;train
36613;;test
36614;0;train
36615;0;train
36616;0;train
36617;;test
36618;0;train
36619;;test
36620;0;train
36621;1;train
36622;0;train
36623;0;train
36624;0;train
36625;;test
36626;;test
36627;0;train
36628;0;train
36629;0;train
36630;0;train
36631;0;train
36632;0;train
36633;;test
36634;;test
36635;1;train
36636;0;train
36637;0;train
36638;0;train
36639;0;train
36640;1;train
36641;0;train
36642;0;train
36643;;test
36644;0;train
36645;0;train
36646;;test
36647;1;train
36648;0;train
36649;0;train
36650;0;train
36651;;test
36652;0;train
36653;0;train
36654;0;train
36655;;test
36656;0;train
36657;1;train
36658;0;train
36659;0;train
36660;0;train
36661;;test
36662;0;train
36663;0;train
36664;1;train
36665;;test
36666;0;train
36667;;test
36668;0;train
36669;0;train
36670;1;train
36671;0;train
36672;0;train
36673;;test
36674;0;train
36675;0;train
36676;0;train
36677;0;train
36678;0;train
36679;0;train
36680;1;train
36681;;test
36682;;test
36683;0;train
36684;;test
36685;0;train
36686;;test
36687;0;train
36688;0;train
36689;0;train
36690;1;train
36691;0;train
36692;;test
36693;;test
36694;0;train
36695;0;train
36696;1;train
36697;0;train
36698;0;train
36699;0;train
36700;;test
36701;0;train
36702;0;train
36703;;test
36704;;test
36705;0;train
36706;0;train
36707;;test
36708;0;train
36709;;test
36710;0;train
36711;0;train
36712;;test
36713;0;train
36714;0;train
36715;;test
36716;1;train
36717;0;train
36718;0;train
36719;0;train
36720;0;train
36721;0;train
36722;0;train
36723;0;train
36724;0;train
36725;1;train
36726;0;train
36727;0;train
36728;;test
36729;0;train
36730;1;train
36731;;test
36732;;test
36733;;test
36734;0;train
36735;;test
36736;;test
36737;0;train
36738;;test
36739;0;train
36740;0;train
36741;;test
36742;1;train
36743;;test
36744;0;train
36745;0;train
36746;0;train
36747;1;train
36748;;test
36749;;test
36750;;test
36751;1;train
36752;;test
36753;1;train
36754;;test
36755;0;train
36756;;test
36757;;test
36758;1;train
36759;0;train
36760;;test
36761;1;train
36762;0;train
36763;0;train
36764;;test
36765;0;train
36766;0;train
36767;0;train
36768;0;train
36769;;test
36770;0;train
36771;0;train
36772;0;train
36773;;test
36774;0;train
36775;0;train
36776;0;train
36777;0;train
36778;;test
36779;1;train
36780;0;train
36781;0;train
36782;0;train
36783;0;train
36784;0;train
36785;0;train
36786;1;train
36787;0;train
36788;;test
36789;1;train
36790;;test
36791;0;train
36792;0;train
36793;;test
36794;0;train
36795;0;train
36796;0;train
36797;;test
36798;0;train
36799;;test
36800;1;train
36801;1;train
36802;0;train
36803;0;train
36804;;test
36805;0;train
36806;0;train
36807;0;train
36808;1;train
36809;0;train
36810;;test
36811;0;train
36812;0;train
36813;0;train
36814;1;train
36815;0;train
36816;;test
36817;1;train
36818;;test
36819;0;train
36820;0;train
36821;;test
36822;;test
36823;1;train
36824;;test
36825;;test
36826;;test
36827;0;train
36828;0;train
36829;;test
36830;0;train
36831;;test
36832;;test
36833;0;train
36834;;test
36835;;test
36836;;test
36837;0;train
36838;;test
36839;;test
36840;0;train
36841;0;train
36842;0;train
36843;0;train
36844;;test
36845;0;train
36846;0;train
36847;;test
36848;;test
36849;0;train
36850;0;train
36851;;test
36852;0;train
36853;1;train
36854;0;train
36855;0;train
36856;;test
36857;;test
36858;0;train
36859;0;train
36860;0;train
36861;;test
36862;;test
36863;0;train
36864;0;train
36865;;test
36866;0;train
36867;0;train
36868;0;train
36869;0;train
36870;;test
36871;;test
36872;0;train
36873;;test
36874;0;train
36875;0;train
36876;0;train
36877;0;train
36878;0;train
36879;0;train
36880;;test
36881;0;train
36882;0;train
36883;;test
36884;;test
36885;0;train
36886;;test
36887;0;train
36888;;test
36889;0;train
36890;0;train
36891;0;train
36892;1;train
36893;0;train
36894;;test
36895;0;train
36896;;test
36897;;test
36898;0;train
36899;;test
36900;0;train
36901;;test
36902;0;train
36903;0;train
36904;;test
36905;0;train
36906;0;train
36907;0;train
36908;;test
36909;0;train
36910;;test
36911;0;train
36912;0;train
36913;;test
36914;;test
36915;0;train
36916;;test
36917;0;train
36918;0;train
36919;0;train
36920;;test
36921;0;train
36922;0;train
36923;0;train
36924;0;train
36925;0;train
36926;0;train
36927;0;train
36928;0;train
36929;;test
36930;0;train
36931;;test
36932;;test
36933;0;train
36934;0;train
36935;0;train
36936;;test
36937;0;train
36938;;test
36939;0;train
36940;0;train
36941;0;train
36942;1;train
36943;0;train
36944;;test
36945;0;train
36946;;test
36947;0;train
36948;;test
36949;0;train
36950;0;train
36951;0;train
36952;0;train
36953;0;train
36954;0;train
36955;0;train
36956;0;train
36957;0;train
36958;0;train
36959;;test
36960;1;train
36961;;test
36962;0;train
36963;0;train
36964;1;train
36965;0;train
36966;0;train
36967;;test
36968;0;train
36969;;test
36970;0;train
36971;0;train
36972;0;train
36973;0;train
36974;0;train
36975;;test
36976;0;train
36977;;test
36978;;test
36979;0;train
36980;0;train
36981;0;train
36982;0;train
36983;0;train
36984;1;train
36985;;test
36986;0;train
36987;;test
36988;0;train
36989;0;train
36990;0;train
36991;0;train
36992;1;train
36993;1;train
36994;0;train
36995;0;train
36996;;test
36997;0;train
36998;0;train
36999;0;train
37000;0;train
37001;;test
37002;0;train
37003;0;train
37004;;test
37005;1;train
37006;0;train
37007;1;train
37008;0;train
37009;;test
37010;0;train
37011;0;train
37012;0;train
37013;1;train
37014;0;train
37015;0;train
37016;;test
37017;0;train
37018;0;train
37019;1;train
37020;0;train
37021;0;train
37022;0;train
37023;1;train
37024;1;train
37025;1;train
37026;0;train
37027;0;train
37028;0;train
37029;0;train
37030;;test
37031;;test
37032;0;train
37033;1;train
37034;0;train
37035;0;train
37036;0;train
37037;;test
37038;0;train
37039;0;train
37040;1;train
37041;0;train
37042;;test
37043;1;train
37044;1;train
37045;0;train
37046;0;train
37047;;test
37048;0;train
37049;1;train
37050;;test
37051;0;train
37052;0;train
37053;0;train
37054;0;train
37055;;test
37056;0;train
37057;1;train
37058;0;train
37059;;test
37060;0;train
37061;0;train
37062;0;train
37063;0;train
37064;;test
37065;0;train
37066;0;train
37067;;test
37068;;test
37069;0;train
37070;0;train
37071;;test
37072;0;train
37073;0;train
37074;0;train
37075;0;train
37076;;test
37077;0;train
37078;0;train
37079;0;train
37080;;test
37081;;test
37082;;test
37083;0;train
37084;;test
37085;0;train
37086;1;train
37087;;test
37088;0;train
37089;0;train
37090;;test
37091;0;train
37092;1;train
37093;0;train
37094;;test
37095;0;train
37096;;test
37097;;test
37098;0;train
37099;;test
37100;;test
37101;0;train
37102;0;train
37103;;test
37104;1;train
37105;0;train
37106;0;train
37107;0;train
37108;0;train
37109;0;train
37110;;test
37111;0;train
37112;0;train
37113;0;train
37114;0;train
37115;0;train
37116;0;train
37117;1;train
37118;0;train
37119;;test
37120;0;train
37121;;test
37122;;test
37123;0;train
37124;0;train
37125;0;train
37126;0;train
37127;0;train
37128;0;train
37129;0;train
37130;;test
37131;0;train
37132;;test
37133;;test
37134;0;train
37135;;test
37136;;test
37137;0;train
37138;;test
37139;0;train
37140;0;train
37141;;test
37142;;test
37143;;test
37144;;test
37145;0;train
37146;0;train
37147;0;train
37148;0;train
37149;0;train
37150;;test
37151;0;train
37152;1;train
37153;0;train
37154;0;train
37155;0;train
37156;;test
37157;1;train
37158;0;train
37159;0;train
37160;0;train
37161;;test
37162;0;train
37163;0;train
37164;0;train
37165;0;train
37166;;test
37167;;test
37168;0;train
37169;;test
37170;1;train
37171;;test
37172;0;train
37173;;test
37174;0;train
37175;;test
37176;0;train
37177;0;train
37178;;test
37179;0;train
37180;;test
37181;0;train
37182;0;train
37183;0;train
37184;0;train
37185;0;train
37186;1;train
37187;0;train
37188;;test
37189;0;train
37190;0;train
37191;;test
37192;1;train
37193;;test
37194;0;train
37195;;test
37196;0;train
37197;0;train
37198;0;train
37199;;test
37200;1;train
37201;;test
37202;;test
37203;0;train
37204;0;train
37205;;test
37206;;test
37207;1;train
37208;0;train
37209;0;train
37210;;test
37211;0;train
37212;0;train
37213;0;train
37214;0;train
37215;;test
37216;0;train
37217;0;train
37218;;test
37219;0;train
37220;;test
37221;;test
37222;;test
37223;;test
37224;0;train
37225;;test
37226;;test
37227;;test
37228;;test
37229;0;train
37230;;test
37231;1;train
37232;0;train
37233;1;train
37234;1;train
37235;0;train
37236;;test
37237;0;train
37238;0;train
37239;0;train
37240;1;train
37241;0;train
37242;0;train
37243;;test
37244;0;train
37245;;test
37246;0;train
37247;0;train
37248;0;train
37249;;test
37250;;test
37251;0;train
37252;0;train
37253;0;train
37254;;test
37255;;test
37256;0;train
37257;;test
37258;0;train
37259;;test
37260;0;train
37261;;test
37262;0;train
37263;0;train
37264;0;train
37265;;test
37266;0;train
37267;;test
37268;0;train
37269;0;train
37270;0;train
37271;;test
37272;0;train
37273;0;train
37274;;test
37275;0;train
37276;0;train
37277;;test
37278;;test
37279;0;train
37280;0;train
37281;0;train
37282;0;train
37283;0;train
37284;0;train
37285;;test
37286;0;train
37287;;test
37288;;test
37289;0;train
37290;0;train
37291;0;train
37292;0;train
37293;;test
37294;0;train
37295;0;train
37296;1;train
37297;0;train
37298;0;train
37299;;test
37300;0;train
37301;;test
37302;;test
37303;;test
37304;0;train
37305;;test
37306;0;train
37307;0;train
37308;0;train
37309;0;train
37310;0;train
37311;0;train
37312;0;train
37313;;test
37314;0;train
37315;;test
37316;;test
37317;0;train
37318;0;train
37319;0;train
37320;0;train
37321;;test
37322;0;train
37323;;test
37324;;test
37325;0;train
37326;0;train
37327;0;train
37328;0;train
37329;0;train
37330;0;train
37331;;test
37332;0;train
37333;;test
37334;0;train
37335;0;train
37336;;test
37337;0;train
37338;0;train
37339;;test
37340;0;train
37341;0;train
37342;0;train
37343;0;train
37344;0;train
37345;0;train
37346;;test
37347;0;train
37348;0;train
37349;;test
37350;0;train
37351;0;train
37352;0;train
37353;;test
37354;1;train
37355;;test
37356;;test
37357;1;train
37358;;test
37359;0;train
37360;;test
37361;;test
37362;0;train
37363;0;train
37364;0;train
37365;0;train
37366;;test
37367;0;train
37368;0;train
37369;0;train
37370;0;train
37371;;test
37372;;test
37373;0;train
37374;;test
37375;0;train
37376;;test
37377;;test
37378;0;train
37379;0;train
37380;;test
37381;0;train
37382;0;train
37383;;test
37384;;test
37385;1;train
37386;;test
37387;0;train
37388;0;train
37389;0;train
37390;0;train
37391;0;train
37392;0;train
37393;0;train
37394;;test
37395;0;train
37396;0;train
37397;;test
37398;0;train
37399;0;train
37400;0;train
37401;0;train
37402;0;train
37403;0;train
37404;0;train
37405;;test
37406;;test
37407;0;train
37408;0;train
37409;0;train
37410;0;train
37411;;test
37412;0;train
37413;0;train
37414;0;train
37415;0;train
37416;0;train
37417;0;train
37418;;test
37419;0;train
37420;0;train
37421;;test
37422;0;train
37423;;test
37424;0;train
37425;1;train
37426;;test
37427;;test
37428;0;train
37429;1;train
37430;0;train
37431;;test
37432;0;train
37433;0;train
37434;0;train
37435;;test
37436;;test
37437;0;train
37438;1;train
37439;;test
37440;0;train
37441;;test
37442;0;train
37443;0;train
37444;0;train
37445;;test
37446;1;train
37447;0;train
37448;0;train
37449;0;train
37450;0;train
37451;0;train
37452;0;train
37453;0;train
37454;0;train
37455;0;train
37456;0;train
37457;0;train
37458;0;train
37459;;test
37460;0;train
37461;;test
37462;0;train
37463;;test
37464;0;train
37465;0;train
37466;;test
37467;0;train
37468;0;train
37469;0;train
37470;0;train
37471;0;train
37472;0;train
37473;0;train
37474;0;train
37475;0;train
37476;;test
37477;0;train
37478;;test
37479;1;train
37480;1;train
37481;1;train
37482;;test
37483;0;train
37484;0;train
37485;0;train
37486;0;train
37487;0;train
37488;0;train
37489;0;train
37490;0;train
37491;0;train
37492;1;train
37493;0;train
37494;0;train
37495;0;train
37496;1;train
37497;0;train
37498;0;train
37499;;test
37500;;test
37501;;test
37502;0;train
37503;0;train
37504;;test
37505;0;train
37506;0;train
37507;0;train
37508;;test
37509;0;train
37510;;test
37511;0;train
37512;0;train
37513;0;train
37514;0;train
37515;;test
37516;0;train
37517;1;train
37518;0;train
37519;0;train
37520;;test
37521;0;train
37522;;test
37523;0;train
37524;;test
37525;0;train
37526;0;train
37527;0;train
37528;1;train
37529;1;train
37530;0;train
37531;0;train
37532;0;train
37533;;test
37534;;test
37535;;test
37536;1;train
37537;0;train
37538;0;train
37539;;test
37540;;test
37541;0;train
37542;0;train
37543;0;train
37544;;test
37545;0;train
37546;1;train
37547;;test
37548;0;train
37549;0;train
37550;0;train
37551;;test
37552;1;train
37553;0;train
37554;0;train
37555;;test
37556;;test
37557;0;train
37558;0;train
37559;;test
37560;0;train
37561;1;train
37562;1;train
37563;1;train
37564;0;train
37565;0;train
37566;0;train
37567;0;train
37568;;test
37569;0;train
37570;0;train
37571;;test
37572;0;train
37573;0;train
37574;0;train
37575;;test
37576;;test
37577;;test
37578;0;train
37579;0;train
37580;;test
37581;0;train
37582;0;train
37583;0;train
37584;0;train
37585;0;train
37586;1;train
37587;0;train
37588;;test
37589;0;train
37590;1;train
37591;0;train
37592;;test
37593;;test
37594;;test
37595;;test
37596;;test
37597;;test
37598;0;train
37599;;test
37600;1;train
37601;0;train
37602;;test
37603;0;train
37604;0;train
37605;0;train
37606;0;train
37607;1;train
37608;0;train
37609;;test
37610;0;train
37611;0;train
37612;;test
37613;0;train
37614;0;train
37615;0;train
37616;0;train
37617;;test
37618;0;train
37619;;test
37620;;test
37621;0;train
37622;1;train
37623;0;train
37624;0;train
37625;;test
37626;;test
37627;1;train
37628;0;train
37629;0;train
37630;0;train
37631;;test
37632;0;train
37633;1;train
37634;;test
37635;0;train
37636;1;train
37637;0;train
37638;;test
37639;;test
37640;;test
37641;0;train
37642;;test
37643;0;train
37644;0;train
37645;0;train
37646;0;train
37647;;test
37648;;test
37649;0;train
37650;0;train
37651;0;train
37652;0;train
37653;0;train
37654;1;train
37655;;test
37656;;test
37657;0;train
37658;0;train
37659;0;train
37660;1;train
37661;0;train
37662;;test
37663;;test
37664;1;train
37665;;test
37666;;test
37667;0;train
37668;0;train
37669;0;train
37670;0;train
37671;;test
37672;1;train
37673;0;train
37674;;test
37675;0;train
37676;0;train
37677;;test
37678;0;train
37679;;test
37680;1;train
37681;1;train
37682;;test
37683;;test
37684;0;train
37685;0;train
37686;0;train
37687;0;train
37688;;test
37689;1;train
37690;0;train
37691;0;train
37692;0;train
37693;0;train
37694;0;train
37695;;test
37696;;test
37697;;test
37698;;test
37699;0;train
37700;1;train
37701;0;train
37702;1;train
37703;;test
37704;;test
37705;0;train
37706;1;train
37707;;test
37708;0;train
37709;0;train
37710;0;train
37711;0;train
37712;0;train
37713;;test
37714;0;train
37715;0;train
37716;0;train
37717;0;train
37718;0;train
37719;0;train
37720;;test
37721;;test
37722;1;train
37723;0;train
37724;0;train
37725;0;train
37726;0;train
37727;;test
37728;0;train
37729;;test
37730;1;train
37731;0;train
37732;0;train
37733;;test
37734;;test
37735;0;train
37736;1;train
37737;;test
37738;0;train
37739;0;train
37740;0;train
37741;;test
37742;;test
37743;;test
37744;0;train
37745;0;train
37746;0;train
37747;;test
37748;0;train
37749;0;train
37750;0;train
37751;0;train
37752;0;train
37753;0;train
37754;0;train
37755;0;train
37756;0;train
37757;1;train
37758;0;train
37759;;test
37760;;test
37761;0;train
37762;;test
37763;0;train
37764;;test
37765;;test
37766;;test
37767;0;train
37768;0;train
37769;;test
37770;0;train
37771;0;train
37772;0;train
37773;0;train
37774;0;train
37775;0;train
37776;0;train
37777;;test
37778;0;train
37779;0;train
37780;0;train
37781;0;train
37782;;test
37783;0;train
37784;0;train
37785;0;train
37786;;test
37787;0;train
37788;;test
37789;0;train
37790;0;train
37791;0;train
37792;;test
37793;;test
37794;;test
37795;0;train
37796;;test
37797;0;train
37798;0;train
37799;;test
37800;0;train
37801;0;train
37802;0;train
37803;0;train
37804;;test
37805;0;train
37806;;test
37807;1;train
37808;0;train
37809;;test
37810;0;train
37811;0;train
37812;0;train
37813;0;train
37814;0;train
37815;0;train
37816;;test
37817;0;train
37818;;test
37819;0;train
37820;0;train
37821;0;train
37822;0;train
37823;0;train
37824;0;train
37825;0;train
37826;;test
37827;0;train
37828;0;train
37829;0;train
37830;;test
37831;;test
37832;0;train
37833;0;train
37834;0;train
37835;0;train
37836;0;train
37837;;test
37838;;test
37839;0;train
37840;;test
37841;;test
37842;0;train
37843;1;train
37844;1;train
37845;1;train
37846;0;train
37847;;test
37848;0;train
37849;0;train
37850;;test
37851;0;train
37852;;test
37853;0;train
37854;0;train
37855;0;train
37856;0;train
37857;;test
37858;;test
37859;;test
37860;0;train
37861;0;train
37862;;test
37863;;test
37864;;test
37865;0;train
37866;1;train
37867;;test
37868;1;train
37869;;test
37870;0;train
37871;0;train
37872;;test
37873;;test
37874;0;train
37875;0;train
37876;0;train
37877;;test
37878;0;train
37879;0;train
37880;0;train
37881;;test
37882;;test
37883;0;train
37884;1;train
37885;;test
37886;1;train
37887;0;train
37888;0;train
37889;;test
37890;;test
37891;0;train
37892;0;train
37893;0;train
37894;;test
37895;0;train
37896;0;train
37897;;test
37898;0;train
37899;0;train
37900;0;train
37901;0;train
37902;0;train
37903;0;train
37904;1;train
37905;0;train
37906;;test
37907;;test
37908;0;train
37909;0;train
37910;0;train
37911;0;train
37912;0;train
37913;1;train
37914;0;train
37915;0;train
37916;0;train
37917;;test
37918;;test
37919;0;train
37920;0;train
37921;0;train
37922;0;train
37923;0;train
37924;0;train
37925;0;train
37926;0;train
37927;0;train
37928;1;train
37929;0;train
37930;;test
37931;1;train
37932;0;train
37933;0;train
37934;0;train
37935;;test
37936;0;train
37937;;test
37938;0;train
37939;;test
37940;;test
37941;1;train
37942;0;train
37943;0;train
37944;0;train
37945;;test
37946;0;train
37947;;test
37948;1;train
37949;0;train
37950;1;train
37951;0;train
37952;0;train
37953;0;train
37954;;test
37955;0;train
37956;1;train
37957;;test
37958;0;train
37959;;test
37960;0;train
37961;0;train
37962;0;train
37963;;test
37964;1;train
37965;0;train
37966;;test
37967;0;train
37968;0;train
37969;;test
37970;0;train
37971;0;train
37972;1;train
37973;1;train
37974;0;train
37975;;test
37976;0;train
37977;;test
37978;0;train
37979;0;train
37980;;test
37981;0;train
37982;0;train
37983;0;train
37984;;test
37985;0;train
37986;0;train
37987;1;train
37988;0;train
37989;;test
37990;0;train
37991;;test
37992;;test
37993;0;train
37994;0;train
37995;0;train
37996;0;train
37997;;test
37998;;test
37999;0;train
38000;1;train
38001;0;train
38002;;test
38003;;test
38004;0;train
38005;0;train
38006;0;train
38007;0;train
38008;0;train
38009;0;train
38010;;test
38011;0;train
38012;0;train
38013;0;train
38014;;test
38015;;test
38016;1;train
38017;0;train
38018;0;train
38019;1;train
38020;;test
38021;0;train
38022;0;train
38023;0;train
38024;0;train
38025;;test
38026;0;train
38027;;test
38028;0;train
38029;0;train
38030;;test
38031;;test
38032;0;train
38033;0;train
38034;0;train
38035;0;train
38036;0;train
38037;0;train
38038;0;train
38039;0;train
38040;0;train
38041;0;train
38042;0;train
38043;0;train
38044;0;train
38045;0;train
38046;0;train
38047;;test
38048;0;train
38049;0;train
38050;0;train
38051;0;train
38052;0;train
38053;1;train
38054;;test
38055;0;train
38056;;test
38057;;test
38058;;test
38059;;test
38060;0;train
38061;;test
38062;0;train
38063;1;train
38064;;test
38065;0;train
38066;;test
38067;;test
38068;0;train
38069;0;train
38070;0;train
38071;0;train
38072;1;train
38073;;test
38074;;test
38075;0;train
38076;;test
38077;0;train
38078;;test
38079;;test
38080;;test
38081;;test
38082;1;train
38083;;test
38084;;test
38085;0;train
38086;1;train
38087;;test
